Ticker,DateScenario,Currency,NbShares,Portfolio,RiskType,ScenarioValue
META,2022-10-07,USD,5217,Magnificent7-Telsa,FXReturn,25.717052451296375
META,2022-10-10,USD,5217,Magnificent7-Telsa,FXReturn,22.637549649319574
META,2022-10-11,USD,5217,Magnificent7-Telsa,FXReturn,-1.6628930790884522
META,2022-10-12,USD,5217,Magnificent7-Telsa,FXReturn,-0.55406921088096461
META,2022-10-13,USD,5217,Magnificent7-Telsa,FXReturn,-37.956944149084222
META,2022-10-14,USD,5217,Magnificent7-Telsa,FXReturn,29.659588114759174
META,2022-10-17,USD,5217,Magnificent7-Telsa,FXReturn,-64.9291022016287
META,2022-10-18,USD,5217,Magnificent7-Telsa,FXReturn,-7.5355967650347466
META,2022-10-19,USD,5217,Magnificent7-Telsa,FXReturn,43.897768022925305
META,2022-10-20,USD,5217,Magnificent7-Telsa,FXReturn,-6.5492416635329267
META,2022-10-21,USD,5217,Magnificent7-Telsa,FXReturn,-41.64497382241322
META,2022-10-24,USD,5217,Magnificent7-Telsa,FXReturn,-7.5020306572764763
META,2022-10-25,USD,5217,Magnificent7-Telsa,FXReturn,-47.723963448888739
META,2022-10-26,USD,5217,Magnificent7-Telsa,FXReturn,-58.71300420722789
META,2022-10-27,USD,5217,Magnificent7-Telsa,FXReturn,59.764168442643026
META,2022-10-28,USD,5217,Magnificent7-Telsa,FXReturn,-0.52563487110750962
META,2022-10-31,USD,5217,Magnificent7-Telsa,FXReturn,42.386923694976005
META,2022-11-01,USD,5217,Magnificent7-Telsa,FXReturn,4.8115103896051128
META,2022-11-02,USD,5217,Magnificent7-Telsa,FXReturn,30.677769394214611
META,2022-11-03,USD,5217,Magnificent7-Telsa,FXReturn,35.969700759255133
META,2022-11-04,USD,5217,Magnificent7-Telsa,FXReturn,-112.26868297721671
META,2022-11-07,USD,5217,Magnificent7-Telsa,FXReturn,-30.845309574459481
META,2022-11-08,USD,5217,Magnificent7-Telsa,FXReturn,-27.400381689405243
META,2022-11-09,USD,5217,Magnificent7-Telsa,FXReturn,27.400381689405243
META,2022-11-10,USD,5217,Magnificent7-Telsa,FXReturn,-88.385932505320511
META,2022-11-11,USD,5217,Magnificent7-Telsa,FXReturn,-80.088152554969767
META,2022-11-14,USD,5217,Magnificent7-Telsa,FXReturn,14.152091037795119
META,2022-11-15,USD,5217,Magnificent7-Telsa,FXReturn,-11.230580168489949
META,2022-11-16,USD,5217,Magnificent7-Telsa,FXReturn,-21.346071269475303
META,2022-11-17,USD,5217,Magnificent7-Telsa,FXReturn,15.506433520289466
META,2022-11-18,USD,5217,Magnificent7-Telsa,FXReturn,17.559639121049585
META,2022-11-21,USD,5217,Magnificent7-Telsa,FXReturn,38.966192294972529
META,2022-11-22,USD,5217,Magnificent7-Telsa,FXReturn,-32.104326635641542
META,2022-11-23,USD,5217,Magnificent7-Telsa,FXReturn,-52.456773408853437
META,2022-11-25,USD,5217,Magnificent7-Telsa,FXReturn,7.7026402877693032
META,2022-11-28,USD,5217,Magnificent7-Telsa,FXReturn,31.537177878425258
META,2022-11-29,USD,5217,Magnificent7-Telsa,FXReturn,4.8871103275416292
META,2022-11-30,USD,5217,Magnificent7-Telsa,FXReturn,-37.870337698722466
META,2022-12-01,USD,5217,Magnificent7-Telsa,FXReturn,-55.752752910288329
META,2022-12-02,USD,5217,Magnificent7-Telsa,FXReturn,-7.5280817687922568
META,2022-12-05,USD,5217,Magnificent7-Telsa,FXReturn,22.179084390476657
META,2022-12-06,USD,5217,Magnificent7-Telsa,FXReturn,10.45012368583688
META,2022-12-07,USD,5217,Magnificent7-Telsa,FXReturn,-17.077412977250404
META,2022-12-08,USD,5217,Magnificent7-Telsa,FXReturn,-23.993608846470558
META,2022-12-09,USD,5217,Magnificent7-Telsa,FXReturn,12.202994961616556
META,2022-12-12,USD,5217,Magnificent7-Telsa,FXReturn,-2.3514076670233441
META,2022-12-13,USD,5217,Magnificent7-Telsa,FXReturn,-44.256456438489032
META,2022-12-14,USD,5217,Magnificent7-Telsa,FXReturn,-23.891220810348933
META,2022-12-15,USD,5217,Magnificent7-Telsa,FXReturn,25.738692329381262
META,2022-12-16,USD,5217,Magnificent7-Telsa,FXReturn,20.414368240455225
META,2022-12-19,USD,5217,Magnificent7-Telsa,FXReturn,-10.692278019010747
META,2022-12-20,USD,5217,Magnificent7-Telsa,FXReturn,-7.4107939396303335
META,2022-12-21,USD,5217,Magnificent7-Telsa,FXReturn,8.338715782891672
META,2022-12-22,USD,5217,Magnificent7-Telsa,FXReturn,4.6448650749502569
META,2022-12-23,USD,5217,Magnificent7-Telsa,FXReturn,-9.7441077085314571
META,2022-12-27,USD,5217,Magnificent7-Telsa,FXReturn,-11.089015975771899
META,2022-12-28,USD,5217,Magnificent7-Telsa,FXReturn,13.869110054538845
META,2022-12-29,USD,5217,Magnificent7-Telsa,FXReturn,-24.449233706311766
META,2022-12-30,USD,5217,Magnificent7-Telsa,FXReturn,-18.747432709489082
META,2023-01-03,USD,5217,Magnificent7-Telsa,FXReturn,72.109539388591017
META,2023-01-04,USD,5217,Magnificent7-Telsa,FXReturn,-24.736830154783686
META,2023-01-05,USD,5217,Magnificent7-Telsa,FXReturn,36.963007127797731
META,2023-01-09,USD,5217,Magnificent7-Telsa,FXReturn,-96.150083786289144
META,2023-01-10,USD,5217,Magnificent7-Telsa,FXReturn,-2.7182646123525811
META,2023-01-11,USD,5217,Magnificent7-Telsa,FXReturn,-9.4900418098197186
META,2023-01-12,USD,5217,Magnificent7-Telsa,FXReturn,-40.698857158582605
META,2023-01-13,USD,5217,Magnificent7-Telsa,FXReturn,7.9960498801740822
META,2023-01-17,USD,5217,Magnificent7-Telsa,FXReturn,17.864531990353665
META,2023-01-18,USD,5217,Magnificent7-Telsa,FXReturn,-1.7924124572974511
META,2023-01-19,USD,5217,Magnificent7-Telsa,FXReturn,-15.627114981675707
META,2023-01-20,USD,5217,Magnificent7-Telsa,FXReturn,-12.429134952168232
META,2023-01-23,USD,5217,Magnificent7-Telsa,FXReturn,-5.748899697844231
META,2023-01-24,USD,5217,Magnificent7-Telsa,FXReturn,-7.4970722288376095
META,2023-01-25,USD,5217,Magnificent7-Telsa,FXReturn,-13.173158521678339
META,2023-01-26,USD,5217,Magnificent7-Telsa,FXReturn,11.412543524719897
META,2023-01-27,USD,5217,Magnificent7-Telsa,FXReturn,9.6994219499791736
META,2023-01-30,USD,5217,Magnificent7-Telsa,FXReturn,10.182384599386859
META,2023-01-31,USD,5217,Magnificent7-Telsa,FXReturn,-7.9724909414858427
META,2023-02-01,USD,5217,Magnificent7-Telsa,FXReturn,-55.508128607005432
META,2023-02-02,USD,5217,Magnificent7-Telsa,FXReturn,34.376764899221783
META,2023-02-03,USD,5217,Magnificent7-Telsa,FXReturn,51.836989432757939
META,2023-02-06,USD,5217,Magnificent7-Telsa,FXReturn,28.380463710514473
META,2023-02-07,USD,5217,Magnificent7-Telsa,FXReturn,3.173970228352089
META,2023-02-08,USD,5217,Magnificent7-Telsa,FXReturn,6.360388561064438
META,2023-02-09,USD,5217,Magnificent7-Telsa,FXReturn,-12.251610446748215
META,2023-02-10,USD,5217,Magnificent7-Telsa,FXReturn,27.767724079200363
META,2023-02-13,USD,5217,Magnificent7-Telsa,FXReturn,-20.514960327170417
META,2023-02-14,USD,5217,Magnificent7-Telsa,FXReturn,-6.8000994097971352
META,2023-02-15,USD,5217,Magnificent7-Telsa,FXReturn,20.914117447591021
META,2023-02-16,USD,5217,Magnificent7-Telsa,FXReturn,9.6077135741134043
META,2023-02-17,USD,5217,Magnificent7-Telsa,FXReturn,-11.889702771630557
META,2023-02-21,USD,5217,Magnificent7-Telsa,FXReturn,21.9955807166729
META,2023-02-22,USD,5217,Magnificent7-Telsa,FXReturn,20.801758694708283
META,2023-02-23,USD,5217,Magnificent7-Telsa,FXReturn,2.7869186479635566
META,2023-02-24,USD,5217,Magnificent7-Telsa,FXReturn,22.878533800595246
META,2023-02-27,USD,5217,Magnificent7-Telsa,FXReturn,-28.449218176397352
META,2023-02-28,USD,5217,Magnificent7-Telsa,FXReturn,14.416788245480847
META,2023-03-01,USD,5217,Magnificent7-Telsa,FXReturn,-41.165039970550737
META,2023-03-02,USD,5217,Magnificent7-Telsa,FXReturn,31.854230479457655
META,2023-03-03,USD,5217,Magnificent7-Telsa,FXReturn,-16.671183043645311
META,2023-03-06,USD,5217,Magnificent7-Telsa,FXReturn,-21.138481390611162
META,2023-03-07,USD,5217,Magnificent7-Telsa,FXReturn,60.683870074307976
META,2023-03-08,USD,5217,Magnificent7-Telsa,FXReturn,1.4073682467359721
META,2023-03-09,USD,5217,Magnificent7-Telsa,FXReturn,-16.835742417766642
META,2023-03-10,USD,5217,Magnificent7-Telsa,FXReturn,-29.188491881295349
META,2023-03-13,USD,5217,Magnificent7-Telsa,FXReturn,-39.291262211677846
META,2023-03-14,USD,5217,Magnificent7-Telsa,FXReturn,-1.3592588901227298
META,2023-03-15,USD,5217,Magnificent7-Telsa,FXReturn,72.170455957261026
META,2023-03-16,USD,5217,Magnificent7-Telsa,FXReturn,-13.95568128241359
META,2023-03-17,USD,5217,Magnificent7-Telsa,FXReturn,-28.13444935075059
META,2023-03-20,USD,5217,Magnificent7-Telsa,FXReturn,-24.184708437644378
META,2023-03-21,USD,5217,Magnificent7-Telsa,FXReturn,-21.697669520256021
META,2023-03-22,USD,5217,Magnificent7-Telsa,FXReturn,-39.2806773447554
META,2023-03-23,USD,5217,Magnificent7-Telsa,FXReturn,11.094367837944459
META,2023-03-24,USD,5217,Magnificent7-Telsa,FXReturn,31.789143097100858
META,2023-03-27,USD,5217,Magnificent7-Telsa,FXReturn,-16.618345253639607
META,2023-03-28,USD,5217,Magnificent7-Telsa,FXReturn,-20.946253777987454
META,2023-03-29,USD,5217,Magnificent7-Telsa,FXReturn,0
META,2023-03-30,USD,5217,Magnificent7-Telsa,FXReturn,-25.599591362210433
META,2023-03-31,USD,5217,Magnificent7-Telsa,FXReturn,27.37517916894571
META,2023-04-03,USD,5217,Magnificent7-Telsa,FXReturn,-24.739585152640945
META,2023-04-04,USD,5217,Magnificent7-Telsa,FXReturn,-24.921548441511856
META,2023-04-05,USD,5217,Magnificent7-Telsa,FXReturn,21.408067702665015
META,2023-04-06,USD,5217,Magnificent7-Telsa,FXReturn,-7.449053743651401
META,2023-04-11,USD,5217,Magnificent7-Telsa,FXReturn,4.3789849014419042
META,2023-04-12,USD,5217,Magnificent7-Telsa,FXReturn,-34.376764899221783
META,2023-04-13,USD,5217,Magnificent7-Telsa,FXReturn,-23.642802527264767
META,2023-04-14,USD,5217,Magnificent7-Telsa,FXReturn,21.052093251699041
META,2023-04-17,USD,5217,Magnificent7-Telsa,FXReturn,29.964945875502252
META,2023-04-18,USD,5217,Magnificent7-Telsa,FXReturn,-19.58510657946908
META,2023-04-19,USD,5217,Magnificent7-Telsa,FXReturn,7.3799055977193362
META,2023-04-20,USD,5217,Magnificent7-Telsa,FXReturn,-5.6455155630721
META,2023-04-21,USD,5217,Magnificent7-Telsa,FXReturn,-8.6593215027389121
META,2023-04-24,USD,5217,Magnificent7-Telsa,FXReturn,-23.223467356713336
META,2023-04-25,USD,5217,Magnificent7-Telsa,FXReturn,29.714998908883242
META,2023-04-26,USD,5217,Magnificent7-Telsa,FXReturn,-29.286999318423977
META,2023-04-27,USD,5217,Magnificent7-Telsa,FXReturn,5.5710587845649284
META,2023-04-28,USD,5217,Magnificent7-Telsa,FXReturn,3.005245168721828
META,2023-05-02,USD,5217,Magnificent7-Telsa,FXReturn,9.03868673756629
META,2023-05-03,USD,5217,Magnificent7-Telsa,FXReturn,-25.733747005796456
META,2023-05-04,USD,5217,Magnificent7-Telsa,FXReturn,20.564561497903242
META,2023-05-05,USD,5217,Magnificent7-Telsa,FXReturn,-2.5803699465062087
META,2023-05-08,USD,5217,Magnificent7-Telsa,FXReturn,5.5943580402996966
META,2023-05-09,USD,5217,Magnificent7-Telsa,FXReturn,19.033224812741921
META,2023-05-10,USD,5217,Magnificent7-Telsa,FXReturn,-8.67037613178526
META,2023-05-11,USD,5217,Magnificent7-Telsa,FXReturn,28.732835251459875
META,2023-05-12,USD,5217,Magnificent7-Telsa,FXReturn,29.082460459164892
META,2023-05-15,USD,5217,Magnificent7-Telsa,FXReturn,-10.616294516400352
META,2023-05-16,USD,5217,Magnificent7-Telsa,FXReturn,4.8599775651908743
META,2023-05-17,USD,5217,Magnificent7-Telsa,FXReturn,9.7495481296720925
META,2023-05-19,USD,5217,Magnificent7-Telsa,FXReturn,16.486526749026414
META,2023-05-22,USD,5217,Magnificent7-Telsa,FXReturn,-4.0206225663401876
META,2023-05-23,USD,5217,Magnificent7-Telsa,FXReturn,19.270295663585042
META,2023-05-24,USD,5217,Magnificent7-Telsa,FXReturn,9.01546491803849
META,2023-05-25,USD,5217,Magnificent7-Telsa,FXReturn,13.13218239054812
META,2023-05-26,USD,5217,Magnificent7-Telsa,FXReturn,-2.269236522875004
META,2023-05-30,USD,5217,Magnificent7-Telsa,FXReturn,-4.0792978030050087
META,2023-05-31,USD,5217,Magnificent7-Telsa,FXReturn,20.465189763954552
META,2023-06-01,USD,5217,Magnificent7-Telsa,FXReturn,-33.112701972692733
META,2023-06-02,USD,5217,Magnificent7-Telsa,FXReturn,24.905981190457446
META,2023-06-05,USD,5217,Magnificent7-Telsa,FXReturn,-2.7294446017090706
META,2023-06-07,USD,5217,Magnificent7-Telsa,FXReturn,6.8293526002375726
META,2023-06-08,USD,5217,Magnificent7-Telsa,FXReturn,-37.999604888323752
META,2023-06-09,USD,5217,Magnificent7-Telsa,FXReturn,15.309233915416149
META,2023-06-12,USD,5217,Magnificent7-Telsa,FXReturn,-4.5127618908105278
META,2023-06-13,USD,5217,Magnificent7-Telsa,FXReturn,-15.280828184394295
META,2023-06-14,USD,5217,Magnificent7-Telsa,FXReturn,-17.854618690310431
META,2023-06-15,USD,5217,Magnificent7-Telsa,FXReturn,-50.169684085732754
META,2023-06-16,USD,5217,Magnificent7-Telsa,FXReturn,5.2317498286942108
META,2023-06-20,USD,5217,Magnificent7-Telsa,FXReturn,7.43133574474788
META,2023-06-21,USD,5217,Magnificent7-Telsa,FXReturn,-29.587324725902153
META,2023-06-22,USD,5217,Magnificent7-Telsa,FXReturn,12.138536267828934
META,2023-06-26,USD,5217,Magnificent7-Telsa,FXReturn,22.708388412584146
META,2023-06-27,USD,5217,Magnificent7-Telsa,FXReturn,-24.011912740591338
META,2023-06-28,USD,5217,Magnificent7-Telsa,FXReturn,20.942406800682726
META,2023-06-29,USD,5217,Magnificent7-Telsa,FXReturn,20.685421840573753
META,2023-06-30,USD,5217,Magnificent7-Telsa,FXReturn,-20.24716214738547
META,2023-07-03,USD,5217,Magnificent7-Telsa,FXReturn,-0.43825969318828406
META,2023-07-05,USD,5217,Magnificent7-Telsa,FXReturn,26.43855821222439
META,2023-07-06,USD,5217,Magnificent7-Telsa,FXReturn,-15.898104637838591
META,2023-07-07,USD,5217,Magnificent7-Telsa,FXReturn,-34.95543872530461
META,2023-07-10,USD,5217,Magnificent7-Telsa,FXReturn,-13.83979857813994
META,2023-07-11,USD,5217,Magnificent7-Telsa,FXReturn,-3.0167280831052832
META,2023-07-12,USD,5217,Magnificent7-Telsa,FXReturn,-51.967765311463637
META,2023-07-13,USD,5217,Magnificent7-Telsa,FXReturn,-40.098423169412918
META,2023-07-14,USD,5217,Magnificent7-Telsa,FXReturn,-1.2420260672631211
META,2023-07-17,USD,5217,Magnificent7-Telsa,FXReturn,-2.8954811006087011
META,2023-07-18,USD,5217,Magnificent7-Telsa,FXReturn,3.3094160307993929
META,2023-07-19,USD,5217,Magnificent7-Telsa,FXReturn,11.620193687714137
META,2023-07-20,USD,5217,Magnificent7-Telsa,FXReturn,29.30632061877121
META,2023-07-21,USD,5217,Magnificent7-Telsa,FXReturn,2.1074233460202829
META,2023-07-24,USD,5217,Magnificent7-Telsa,FXReturn,25.863963599086411
META,2023-07-25,USD,5217,Magnificent7-Telsa,FXReturn,3.8401617897875369
META,2023-07-26,USD,5217,Magnificent7-Telsa,FXReturn,-12.776284916427572
META,2023-07-27,USD,5217,Magnificent7-Telsa,FXReturn,47.187917281630234
META,2023-07-28,USD,5217,Magnificent7-Telsa,FXReturn,-18.128432190613577
META,2023-07-31,USD,5217,Magnificent7-Telsa,FXReturn,9.478569265738658
META,2023-08-02,USD,5217,Magnificent7-Telsa,FXReturn,24.735515338583529
META,2023-08-03,USD,5217,Magnificent7-Telsa,FXReturn,-3.4871950358710815
META,2023-08-04,USD,5217,Magnificent7-Telsa,FXReturn,-28.575995506477433
META,2023-08-07,USD,5217,Magnificent7-Telsa,FXReturn,3.4454969049472632
META,2023-08-08,USD,5217,Magnificent7-Telsa,FXReturn,20.778667659376705
META,2023-08-09,USD,5217,Magnificent7-Telsa,FXReturn,-8.2466264356840639
META,2023-08-10,USD,5217,Magnificent7-Telsa,FXReturn,-2.5982678695652721
META,2023-08-11,USD,5217,Magnificent7-Telsa,FXReturn,15.196725247402803
META,2023-08-14,USD,5217,Magnificent7-Telsa,FXReturn,17.487144585601857
META,2023-08-15,USD,5217,Magnificent7-Telsa,FXReturn,0
META,2023-08-16,USD,5217,Magnificent7-Telsa,FXReturn,13.199786900737836
META,2023-08-17,USD,5217,Magnificent7-Telsa,FXReturn,1.3239856164623918
META,2023-08-18,USD,5217,Magnificent7-Telsa,FXReturn,2.65016467435108
META,2023-08-21,USD,5217,Magnificent7-Telsa,FXReturn,-11.462957863475689
META,2023-08-22,USD,5217,Magnificent7-Telsa,FXReturn,20.761629074473547
META,2023-08-23,USD,5217,Magnificent7-Telsa,FXReturn,-6.6455779082193747
META,2023-08-24,USD,5217,Magnificent7-Telsa,FXReturn,22.223655236909561
META,2023-08-25,USD,5217,Magnificent7-Telsa,FXReturn,4.0221112036261122
META,2023-08-28,USD,5217,Magnificent7-Telsa,FXReturn,-7.5917023615091317
META,2023-08-29,USD,5217,Magnificent7-Telsa,FXReturn,-26.604562948573097
META,2023-08-30,USD,5217,Magnificent7-Telsa,FXReturn,-20.636111922514047
META,2023-08-31,USD,5217,Magnificent7-Telsa,FXReturn,36.563511096836287
META,2023-09-01,USD,5217,Magnificent7-Telsa,FXReturn,30.375521663469016
META,2023-09-05,USD,5217,Magnificent7-Telsa,FXReturn,23.942266528675841
META,2023-09-06,USD,5217,Magnificent7-Telsa,FXReturn,-3.1757463730102353
META,2023-09-07,USD,5217,Magnificent7-Telsa,FXReturn,12.727918915289822
META,2023-09-08,USD,5217,Magnificent7-Telsa,FXReturn,0
META,2023-09-11,USD,5217,Magnificent7-Telsa,FXReturn,-22.230338282243206
META,2023-09-12,USD,5217,Magnificent7-Telsa,FXReturn,-1.805776157690393
META,2023-09-13,USD,5217,Magnificent7-Telsa,FXReturn,10.854855784595641
META,2023-09-14,USD,5217,Magnificent7-Telsa,FXReturn,39.759313885950533
META,2023-09-15,USD,5217,Magnificent7-Telsa,FXReturn,-6.4418851126586567
META,2023-09-18,USD,5217,Magnificent7-Telsa,FXReturn,-16.030893237561607
META,2023-09-19,USD,5217,Magnificent7-Telsa,FXReturn,5.9420628501870523
META,2023-09-20,USD,5217,Magnificent7-Telsa,FXReturn,8.251399926627597
META,2023-09-21,USD,5217,Magnificent7-Telsa,FXReturn,0.45922831580147927
META,2023-09-22,USD,5217,Magnificent7-Telsa,FXReturn,2.7571805960167217
META,2023-09-25,USD,5217,Magnificent7-Telsa,FXReturn,28.673810341911658
META,2023-09-26,USD,5217,Magnificent7-Telsa,FXReturn,9.32137295944211
META,2023-09-27,USD,5217,Magnificent7-Telsa,FXReturn,32.904446546829909
META,2023-09-28,USD,5217,Magnificent7-Telsa,FXReturn,-27.762639860376645
META,2023-09-29,USD,5217,Magnificent7-Telsa,FXReturn,-5.1418066864532648
META,2023-10-02,USD,5217,Magnificent7-Telsa,FXReturn,44.287198960509926
META,2023-10-03,USD,5217,Magnificent7-Telsa,FXReturn,5.2345433340511107
META,2023-10-04,USD,5217,Magnificent7-Telsa,FXReturn,-18.036482102649856
META,2023-10-05,USD,5217,Magnificent7-Telsa,FXReturn,-21.190922535052895
META,2023-10-06,USD,5217,Magnificent7-Telsa,FXReturn,-17.754253745314486
META,2023-10-09,USD,5217,Magnificent7-Telsa,FXReturn,9.7957736284581287
META,2023-10-10,USD,5217,Magnificent7-Telsa,FXReturn,-17.697265670419643
META,2023-10-11,USD,5217,Magnificent7-Telsa,FXReturn,-6.4881113341358292
META,2023-10-12,USD,5217,Magnificent7-Telsa,FXReturn,42.481226400624024
META,2023-10-13,USD,5217,Magnificent7-Telsa,FXReturn,8.0176113533477178
META,2023-10-16,USD,5217,Magnificent7-Telsa,FXReturn,-23.039543352471203
META,2023-10-17,USD,5217,Magnificent7-Telsa,FXReturn,-7.9434236282124537
META,2023-10-18,USD,5217,Magnificent7-Telsa,FXReturn,18.731213415598631
META,2023-10-19,USD,5217,Magnificent7-Telsa,FXReturn,-20.596544102178981
META,2023-10-20,USD,5217,Magnificent7-Telsa,FXReturn,-6.5175636776216441
META,2023-10-23,USD,5217,Magnificent7-Telsa,FXReturn,-34.62422974528377
META,2023-10-24,USD,5217,Magnificent7-Telsa,FXReturn,36.949952468634969
META,2023-10-25,USD,5217,Magnificent7-Telsa,FXReturn,11.661640068381192
META,2023-10-26,USD,5217,Magnificent7-Telsa,FXReturn,1.4031073300454413
META,2023-10-27,USD,5217,Magnificent7-Telsa,FXReturn,-1.8706326804581155
META,2023-10-30,USD,5217,Magnificent7-Telsa,FXReturn,-22.800814429860505
META,2023-10-31,USD,5217,Magnificent7-Telsa,FXReturn,17.197406400649946
META,2023-11-01,USD,5217,Magnificent7-Telsa,FXReturn,3.7341914219394012
META,2023-11-02,USD,5217,Magnificent7-Telsa,FXReturn,-24.171681272106323
META,2023-11-03,USD,5217,Magnificent7-Telsa,FXReturn,-49.907242264878533
META,2023-11-06,USD,5217,Magnificent7-Telsa,FXReturn,6.3532720399190268
META,2023-11-07,USD,5217,Magnificent7-Telsa,FXReturn,7.2812418481057932
META,2023-11-08,USD,5217,Magnificent7-Telsa,FXReturn,-3.643341104065025
META,2023-11-09,USD,5217,Magnificent7-Telsa,FXReturn,18.729893650014318
META,2023-11-10,USD,5217,Magnificent7-Telsa,FXReturn,-6.869080426973845
META,2023-11-13,USD,5217,Magnificent7-Telsa,FXReturn,-7.3057853563027759
META,2023-11-14,USD,5217,Magnificent7-Telsa,FXReturn,-81.149969569953939
META,2023-11-15,USD,5217,Magnificent7-Telsa,FXReturn,10.161780050574764
META,2023-11-16,USD,5217,Magnificent7-Telsa,FXReturn,2.2147834780631213
META,2023-11-17,USD,5217,Magnificent7-Telsa,FXReturn,-25.128157243963319
META,2023-11-20,USD,5217,Magnificent7-Telsa,FXReturn,-13.556241541651362
META,2023-11-21,USD,5217,Magnificent7-Telsa,FXReturn,12.67932032547534
META,2023-11-22,USD,5217,Magnificent7-Telsa,FXReturn,9.6638538397299865
META,2023-11-24,USD,5217,Magnificent7-Telsa,FXReturn,-22.779193045550404
META,2023-11-27,USD,5217,Magnificent7-Telsa,FXReturn,-6.0959046092327762
META,2023-11-28,USD,5217,Magnificent7-Telsa,FXReturn,-16.03584244933678
META,2023-11-29,USD,5217,Magnificent7-Telsa,FXReturn,9.5217852712729112
META,2023-11-30,USD,5217,Magnificent7-Telsa,FXReturn,35.829349000241322
META,2023-12-01,USD,5217,Magnificent7-Telsa,FXReturn,2.2021844961042545
META,2023-12-04,USD,5217,Magnificent7-Telsa,FXReturn,19.911113309463797
META,2023-12-05,USD,5217,Magnificent7-Telsa,FXReturn,18.285761475437937
META,2023-12-06,USD,5217,Magnificent7-Telsa,FXReturn,14.81900833211372
META,2023-12-07,USD,5217,Magnificent7-Telsa,FXReturn,-13.475570704323811
META,2023-12-08,USD,5217,Magnificent7-Telsa,FXReturn,13.926050396549288
META,2023-12-11,USD,5217,Magnificent7-Telsa,FXReturn,0
META,2023-12-12,USD,5217,Magnificent7-Telsa,FXReturn,-13.926050396549288
META,2023-12-13,USD,5217,Magnificent7-Telsa,FXReturn,-36.012604449907073
META,2023-12-14,USD,5217,Magnificent7-Telsa,FXReturn,-51.512929447731054
META,2023-12-15,USD,5217,Magnificent7-Telsa,FXReturn,42.26374644327818
META,2023-12-18,USD,5217,Magnificent7-Telsa,FXReturn,-12.27691714672782
META,2023-12-19,USD,5217,Magnificent7-Telsa,FXReturn,-25.231572511690011
META,2023-12-20,USD,5217,Magnificent7-Telsa,FXReturn,18.244411871382287
META,2023-12-21,USD,5217,Magnificent7-Telsa,FXReturn,-30.330008834147705
META,2023-12-22,USD,5217,Magnificent7-Telsa,FXReturn,-0.86090472720344613
META,2023-12-27,USD,5217,Magnificent7-Telsa,FXReturn,-39.6895455753545
META,2023-12-28,USD,5217,Magnificent7-Telsa,FXReturn,18.694648992669975
META,2023-12-29,USD,5217,Magnificent7-Telsa,FXReturn,9.4032204297201041
META,2024-01-03,USD,5217,Magnificent7-Telsa,FXReturn,50.20712767288434
META,2024-01-04,USD,5217,Magnificent7-Telsa,FXReturn,-9.6038354693472776
META,2024-01-05,USD,5217,Magnificent7-Telsa,FXReturn,0.87147998072933841
META,2024-01-08,USD,5217,Magnificent7-Telsa,FXReturn,-3.4840096553547339
META,2024-01-09,USD,5217,Magnificent7-Telsa,FXReturn,7.8461930919664793
META,2024-01-10,USD,5217,Magnificent7-Telsa,FXReturn,-17.401020501309091
META,2024-01-11,USD,5217,Magnificent7-Telsa,FXReturn,0.43347893140313376
META,2024-01-12,USD,5217,Magnificent7-Telsa,FXReturn,9.1213484779394776
META,2024-01-16,USD,5217,Magnificent7-Telsa,FXReturn,32.863840616869886
META,2024-01-17,USD,5217,Magnificent7-Telsa,FXReturn,-3.08646060276212
META,2024-01-18,USD,5217,Magnificent7-Telsa,FXReturn,3.08646060276212
META,2024-01-19,USD,5217,Magnificent7-Telsa,FXReturn,-10.126337390748759
META,2024-01-22,USD,5217,Magnificent7-Telsa,FXReturn,7.0398767879866391
META,2024-01-23,USD,5217,Magnificent7-Telsa,FXReturn,13.255725974340061
META,2024-01-24,USD,5217,Magnificent7-Telsa,FXReturn,-14.136842593823031
META,2024-01-25,USD,5217,Magnificent7-Telsa,FXReturn,16.353259618944314
META,2024-01-26,USD,5217,Magnificent7-Telsa,FXReturn,-2.6594553416429267
META,2024-01-29,USD,5217,Magnificent7-Telsa,FXReturn,8.431714823128873
META,2024-01-30,USD,5217,Magnificent7-Telsa,FXReturn,-3.1098600933397895
META,2024-01-31,USD,5217,Magnificent7-Telsa,FXReturn,10.679136007337318
META,2024-02-01,USD,5217,Magnificent7-Telsa,FXReturn,-24.844641900806543
META,2024-02-02,USD,5217,Magnificent7-Telsa,FXReturn,39.1574305159798
META,2024-02-05,USD,5217,Magnificent7-Telsa,FXReturn,19.367104527784495
META,2024-02-06,USD,5217,Magnificent7-Telsa,FXReturn,-5.8715050710366432
META,2024-02-07,USD,5217,Magnificent7-Telsa,FXReturn,-7.6567364751232772
META,2024-02-08,USD,5217,Magnificent7-Telsa,FXReturn,-2.2473837300063142
META,2024-02-09,USD,5217,Magnificent7-Telsa,FXReturn,-0.44922650377572193
META,2024-02-12,USD,5217,Magnificent7-Telsa,FXReturn,-9.41453610837282
META,2024-02-13,USD,5217,Magnificent7-Telsa,FXReturn,11.661502690566447
META,2024-02-14,USD,5217,Magnificent7-Telsa,FXReturn,28.49155304783865
META,2024-02-15,USD,5217,Magnificent7-Telsa,FXReturn,-10.440446930586234
META,2024-02-16,USD,5217,Magnificent7-Telsa,FXReturn,-18.950143015573818
SPY,2022-02-23,USD,201122,SP500,EquityReturn,-1355159.28906181
