Ticker,DateScenario,Currency,NbShares,RiskType,ScenarioValue
VBLAX,2021-10-25,USD,86355.785837651129,EquityReturn,-744.06157020204444
VBLAX,2021-10-26,USD,86355.785837651129,TotalReturn,9283.7322539261568
VBLAX,2021-10-26,USD,86355.785837651129,FXReturn,1091.2903029631395
VBLAX,2021-10-26,USD,86355.785837651129,EquityReturn,8192.4419509629788
VBLAX,2021-10-27,USD,86355.785837651129,TotalReturn,15472.794085207959
VBLAX,2021-10-27,USD,86355.785837651129,FXReturn,-899.38178887254946
VBLAX,2021-10-27,USD,86355.785837651129,EquityReturn,16372.175874080618
VBLAX,2021-10-28,USD,86355.785837651129,TotalReturn,-12721.956385539688
VBLAX,2021-10-28,USD,86355.785837651129,FXReturn,-7546.08087510599
VBLAX,2021-10-28,USD,86355.785837651129,EquityReturn,-5175.8755104336424
VBLAX,2021-10-29,USD,86355.785837651129,TotalReturn,13357.745917384093
VBLAX,2021-10-29,USD,86355.785837651129,FXReturn,11863.830411153502
VBLAX,2021-10-29,USD,86355.785837651129,EquityReturn,1493.9155062304178
VBLAX,2021-11-01,USD,86355.785837651129,TotalReturn,-9767.0228967353232
VBLAX,2021-11-01,USD,86355.785837651129,FXReturn,-4558.5919053208327
VBLAX,2021-11-01,USD,86355.785837651129,EquityReturn,-5208.4309914144433
VBLAX,2021-11-02,USD,86355.785837651129,TotalReturn,6650.279247950195
VBLAX,2021-11-02,USD,86355.785837651129,FXReturn,2920.6521494942317
VBLAX,2021-11-02,USD,86355.785837651129,EquityReturn,3729.627098456092
VBLAX,2021-11-03,USD,86355.785837651129,TotalReturn,-10771.008863871983
VBLAX,2021-11-03,USD,86355.785837651129,FXReturn,-3332.9566814731324
VBLAX,2021-11-03,USD,86355.785837651129,EquityReturn,-7438.0521823989975
VBLAX,2021-11-04,USD,86355.785837651129,TotalReturn,15551.272432531825
VBLAX,2021-11-04,USD,86355.785837651129,FXReturn,5833.2563670066975
VBLAX,2021-11-04,USD,86355.785837651129,EquityReturn,9718.0160655252021
VBLAX,2021-11-05,USD,86355.785837651129,TotalReturn,12760.914989193483
VBLAX,2021-11-05,USD,86355.785837651129,FXReturn,-1425.1470107664827
VBLAX,2021-11-05,USD,86355.785837651129,EquityReturn,14186.061999959944
VBLAX,2021-11-08,USD,86355.785837651129,TotalReturn,-4290.4759638826044
VBLAX,2021-11-08,USD,86355.785837651129,FXReturn,-2054.4380084800368
VBLAX,2021-11-08,USD,86355.785837651129,EquityReturn,-2236.0379554026226
VBLAX,2021-11-09,USD,86355.785837651129,TotalReturn,9918.8053542377711
VBLAX,2021-11-09,USD,86355.785837651129,FXReturn,-511.53716778023067
VBLAX,2021-11-09,USD,86355.785837651129,EquityReturn,10430.342522018123
VBLAX,2021-11-10,USD,86355.785837651129,TotalReturn,-7036.7749036167179
VBLAX,2021-11-10,USD,86355.785837651129,FXReturn,11772.204412825931
VBLAX,2021-11-10,USD,86355.785837651129,EquityReturn,-18808.979316442572
VBLAX,2021-11-11,USD,86355.785837651129,TotalReturn,2906.9318601202581
VBLAX,2021-11-11,USD,86355.785837651129,FXReturn,2906.9318601201621
VBLAX,2021-11-11,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-11-12,USD,86355.785837651129,TotalReturn,-6033.5920235913591
VBLAX,2021-11-12,USD,86355.785837651129,FXReturn,0.0
VBLAX,2021-11-12,USD,86355.785837651129,EquityReturn,-6033.5920235913509
VBLAX,2021-11-15,USD,86355.785837651129,TotalReturn,-5017.6427728521794
VBLAX,2021-11-15,USD,86355.785837651129,FXReturn,8657.0659900380269
VBLAX,2021-11-15,USD,86355.785837651129,EquityReturn,-13674.708762890235
VBLAX,2021-11-16,USD,86355.785837651129,TotalReturn,1954.7379431361703
VBLAX,2021-11-16,USD,86355.785837651129,FXReturn,5006.4487245709261
VBLAX,2021-11-16,USD,86355.785837651129,EquityReturn,-3051.710781434731
VBLAX,2021-11-17,USD,86355.785837651129,TotalReturn,6866.3492582282288
VBLAX,2021-11-17,USD,86355.785837651129,FXReturn,0.0
VBLAX,2021-11-17,USD,86355.785837651129,EquityReturn,6866.34925822828
VBLAX,2021-11-18,USD,86355.785837651129,TotalReturn,-1433.0478436436538
VBLAX,2021-11-18,USD,86355.785837651129,FXReturn,-5230.9098296430711
VBLAX,2021-11-18,USD,86355.785837651129,EquityReturn,3797.8619859993119
VBLAX,2021-11-19,USD,86355.785837651129,TotalReturn,17704.873544653216
VBLAX,2021-11-19,USD,86355.785837651129,FXReturn,8524.5986505018536
VBLAX,2021-11-19,USD,86355.785837651129,EquityReturn,9180.274894151371
VBLAX,2021-11-22,USD,86355.785837651129,TotalReturn,-6503.7162000105991
VBLAX,2021-11-22,USD,86355.785837651129,FXReturn,5795.4877647608864
VBLAX,2021-11-22,USD,86355.785837651129,EquityReturn,-12299.203964771401
VBLAX,2021-11-23,USD,86355.785837651129,TotalReturn,-16637.172355867464
VBLAX,2021-11-23,USD,86355.785837651129,FXReturn,-1279.572171330655
VBLAX,2021-11-23,USD,86355.785837651129,EquityReturn,-15357.600184536868
VBLAX,2021-11-24,USD,86355.785837651129,TotalReturn,18286.064251162479
VBLAX,2021-11-24,USD,86355.785837651129,FXReturn,5174.9777169116687
VBLAX,2021-11-24,USD,86355.785837651129,EquityReturn,13111.086534250859
VBLAX,2021-11-26,USD,86355.785837651129,TotalReturn,7106.6969835320078
VBLAX,2021-11-26,USD,86355.785837651129,FXReturn,-12732.928639680234
VBLAX,2021-11-26,USD,86355.785837651129,EquityReturn,19839.625623212225
VBLAX,2021-11-29,USD,86355.785837651129,TotalReturn,-4101.8581075495276
VBLAX,2021-11-29,USD,86355.785837651129,FXReturn,2781.5186751878077
VBLAX,2021-11-29,USD,86355.785837651129,EquityReturn,-6883.3767827372149
VBLAX,2021-11-30,USD,86355.785837651129,TotalReturn,8933.3309128115379
VBLAX,2021-11-30,USD,86355.785837651129,FXReturn,-4778.77340156511
VBLAX,2021-11-30,USD,86355.785837651129,EquityReturn,13712.104314376482
VBLAX,2021-12-01,USD,86355.785837651129,TotalReturn,5636.0812385426607
VBLAX,2021-12-01,USD,86355.785837651129,FXReturn,1821.4427617491647
VBLAX,2021-12-01,USD,86355.785837651129,EquityReturn,3814.6384767935488
VBLAX,2021-12-02,USD,86355.785837651129,TotalReturn,2156.6431179535771
VBLAX,2021-12-02,USD,86355.785837651129,FXReturn,2156.6431179535193
VBLAX,2021-12-02,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2021-12-03,USD,86355.785837651129,TotalReturn,11466.19866591748
VBLAX,2021-12-03,USD,86355.785837651129,FXReturn,-1510.4508456184808
VBLAX,2021-12-03,USD,86355.785837651129,EquityReturn,12976.649511536009
VBLAX,2021-12-06,USD,86355.785837651129,TotalReturn,-8421.5475729614736
VBLAX,2021-12-06,USD,86355.785837651129,FXReturn,3056.8466456008632
VBLAX,2021-12-06,USD,86355.785837651129,EquityReturn,-11478.394218562429
VBLAX,2021-12-07,USD,86355.785837651129,TotalReturn,-2210.2762479995617
VBLAX,2021-12-07,USD,86355.785837651129,FXReturn,2390.0497310993751
VBLAX,2021-12-07,USD,86355.785837651129,EquityReturn,-4600.3259790989168
VBLAX,2021-12-08,USD,86355.785837651129,TotalReturn,-23734.888813605263
VBLAX,2021-12-08,USD,86355.785837651129,FXReturn,-8507.2771335399066
VBLAX,2021-12-08,USD,86355.785837651129,EquityReturn,-15227.611680065389
VBLAX,2021-12-09,USD,86355.785837651129,TotalReturn,9126.8575850764355
VBLAX,2021-12-09,USD,86355.785837651129,FXReturn,5303.0980279719479
VBLAX,2021-12-09,USD,86355.785837651129,EquityReturn,3823.7595571045558
VBLAX,2021-12-10,USD,86355.785837651129,TotalReturn,-4317.5252019729769
VBLAX,2021-12-10,USD,86355.785837651129,FXReturn,-2027.12331431538
VBLAX,2021-12-10,USD,86355.785837651129,EquityReturn,-2290.401887657571
VBLAX,2021-12-13,USD,86355.785837651129,TotalReturn,15995.19132079876
VBLAX,2021-12-13,USD,86355.785837651129,FXReturn,2984.0386199206141
VBLAX,2021-12-13,USD,86355.785837651129,EquityReturn,13011.152700878034
VBLAX,2021-12-14,USD,86355.785837651129,TotalReturn,-1788.54141971422
VBLAX,2021-12-14,USD,86355.785837651129,FXReturn,2814.2365408963674
VBLAX,2021-12-14,USD,86355.785837651129,EquityReturn,-4602.7779606103859
VBLAX,2021-12-15,USD,86355.785837651129,TotalReturn,-11436.247972283043
VBLAX,2021-12-15,USD,86355.785837651129,FXReturn,-3018.7588786708175
VBLAX,2021-12-15,USD,86355.785837651129,EquityReturn,-8417.4890936123829
VBLAX,2021-12-16,USD,86355.785837651129,TotalReturn,-3812.6210551769136
VBLAX,2021-12-16,USD,86355.785837651129,FXReturn,-4574.9426109470905
VBLAX,2021-12-16,USD,86355.785837651129,EquityReturn,762.3215557702091
VBLAX,2021-12-17,USD,86355.785837651129,TotalReturn,17965.800793662413
VBLAX,2021-12-17,USD,86355.785837651129,FXReturn,9513.85983615591
VBLAX,2021-12-17,USD,86355.785837651129,EquityReturn,8451.9409575065183
VBLAX,2021-12-20,USD,86355.785837651129,TotalReturn,-12318.333395846292
VBLAX,2021-12-20,USD,86355.785837651129,FXReturn,-3893.3786799779355
VBLAX,2021-12-20,USD,86355.785837651129,EquityReturn,-8424.95471586836
VBLAX,2021-12-21,USD,86355.785837651129,TotalReturn,-3151.9334986820286
VBLAX,2021-12-21,USD,86355.785837651129,FXReturn,-855.84772793901993
VBLAX,2021-12-21,USD,86355.785837651129,EquityReturn,-2296.0857707431342
VBLAX,2021-12-22,USD,86355.785837651129,TotalReturn,-1308.5634230355911
VBLAX,2021-12-22,USD,86355.785837651129,FXReturn,-4358.9267518113456
VBLAX,2021-12-22,USD,86355.785837651129,EquityReturn,3050.3633287760258
VBLAX,2021-12-23,USD,86355.785837651129,TotalReturn,-8810.1860338007518
VBLAX,2021-12-23,USD,86355.785837651129,FXReturn,-424.64892032845023
VBLAX,2021-12-23,USD,86355.785837651129,EquityReturn,-8385.5371134724355
VBLAX,2021-12-27,USD,86355.785837651129,TotalReturn,4128.8547097426472
VBLAX,2021-12-27,USD,86355.785837651129,FXReturn,316.23723346655657
VBLAX,2021-12-27,USD,86355.785837651129,EquityReturn,3812.6174762760425
VBLAX,2021-12-28,USD,86355.785837651129,TotalReturn,-1359.5829656315634
VBLAX,2021-12-28,USD,86355.785837651129,FXReturn,1694.8262955818457
VBLAX,2021-12-28,USD,86355.785837651129,EquityReturn,-3054.4092612133036
VBLAX,2021-12-29,USD,86355.785837651129,TotalReturn,-14004.98324674634
VBLAX,2021-12-29,USD,86355.785837651129,FXReturn,-4112.2689720770877
VBLAX,2021-12-29,USD,86355.785837651129,EquityReturn,-9892.7142746692934
VBLAX,2021-12-30,USD,86355.785837651129,TotalReturn,11000.208473218619
VBLAX,2021-12-30,USD,86355.785837651129,FXReturn,2610.9684819249774
VBLAX,2021-12-30,USD,86355.785837651129,EquityReturn,8389.2399912935871
VBLAX,2022-01-03,USD,86355.785837651129,TotalReturn,-19873.748536130293
VBLAX,2022-01-03,USD,86355.785837651129,FXReturn,3064.7460196473844
VBLAX,2022-01-03,USD,86355.785837651129,EquityReturn,-22938.494555777761
VBLAX,2022-01-04,USD,86355.785837651129,TotalReturn,-2890.0944772609696
VBLAX,2022-01-04,USD,86355.785837651129,FXReturn,936.03692892639845
VBLAX,2022-01-04,USD,86355.785837651129,EquityReturn,-3826.131406187385
VBLAX,2022-01-05,USD,86355.785837651129,TotalReturn,-8241.0805245797546
VBLAX,2022-01-05,USD,86355.785837651129,FXReturn,-2897.7542551234951
VBLAX,2022-01-05,USD,86355.785837651129,EquityReturn,-5343.3262694560271
VBLAX,2022-01-07,USD,86355.785837651129,TotalReturn,-12310.354943834318
VBLAX,2022-01-07,USD,86355.785837651129,FXReturn,-4707.9440064585942
VBLAX,2022-01-07,USD,86355.785837651129,EquityReturn,-7602.4109373757228
VBLAX,2022-01-10,USD,86355.785837651129,TotalReturn,3555.1542846053858
VBLAX,2022-01-10,USD,86355.785837651129,FXReturn,3555.1542846054022
VBLAX,2022-01-10,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2022-01-11,USD,86355.785837651129,TotalReturn,2018.0069962811635
VBLAX,2022-01-11,USD,86355.785837651129,FXReturn,-4061.2457906003483
VBLAX,2022-01-11,USD,86355.785837651129,EquityReturn,6079.2527868814641
VBLAX,2022-01-12,USD,86355.785837651129,TotalReturn,-10898.104645281946
VBLAX,2022-01-12,USD,86355.785837651129,FXReturn,-7879.1993546807189
VBLAX,2022-01-12,USD,86355.785837651129,EquityReturn,-3018.9052906014022
VBLAX,2022-01-13,USD,86355.785837651129,TotalReturn,4932.37671562513
VBLAX,2022-01-13,USD,86355.785837651129,FXReturn,-1099.6348682496857
VBLAX,2022-01-13,USD,86355.785837651129,EquityReturn,6032.0115838750517
VBLAX,2022-01-14,USD,86355.785837651129,TotalReturn,-10446.097509432668
VBLAX,2022-01-14,USD,86355.785837651129,FXReturn,3928.8799823787531
VBLAX,2022-01-14,USD,86355.785837651129,EquityReturn,-14374.977491811524
VBLAX,2022-01-18,USD,86355.785837651129,TotalReturn,-7058.7202127796181
VBLAX,2022-01-18,USD,86355.785837651129,FXReturn,8954.2731875796126
VBLAX,2022-01-18,USD,86355.785837651129,EquityReturn,-16012.993400359215
VBLAX,2022-01-19,USD,86355.785837651129,TotalReturn,5255.5020727115952
VBLAX,2022-01-19,USD,86355.785837651129,FXReturn,-1597.5274003406905
VBLAX,2022-01-19,USD,86355.785837651129,EquityReturn,6853.0294730522783
VBLAX,2022-01-20,USD,86355.785837651129,TotalReturn,7699.3069116639072
VBLAX,2022-01-20,USD,86355.785837651129,FXReturn,3118.0981139105365
VBLAX,2022-01-20,USD,86355.785837651129,EquityReturn,4581.2087977534138
VBLAX,2022-01-21,USD,86355.785837651129,TotalReturn,5346.7635307113769
VBLAX,2022-01-21,USD,86355.785837651129,FXReturn,-3029.899998514074
VBLAX,2022-01-21,USD,86355.785837651129,EquityReturn,8376.6635292253759
VBLAX,2022-01-24,USD,86355.785837651129,TotalReturn,-7424.3496100598941
VBLAX,2022-01-24,USD,86355.785837651129,FXReturn,1727.5485622601104
VBLAX,2022-01-24,USD,86355.785837651129,EquityReturn,-9151.8981723201159
VBLAX,2022-01-25,USD,86355.785837651129,TotalReturn,135.46818031002036
VBLAX,2022-01-25,USD,86355.785837651129,FXReturn,2428.3025684236668
VBLAX,2022-01-25,USD,86355.785837651129,EquityReturn,-2292.8343881135311
VBLAX,2022-01-26,USD,86355.785837651129,TotalReturn,-4450.4560930208636
VBLAX,2022-01-26,USD,86355.785837651129,FXReturn,6308.4742418293381
VBLAX,2022-01-26,USD,86355.785837651129,EquityReturn,-10758.930334850234
VBLAX,2022-01-27,USD,86355.785837651129,TotalReturn,22007.2477907378
VBLAX,2022-01-27,USD,86355.785837651129,FXReturn,9607.6016146414131
VBLAX,2022-01-27,USD,86355.785837651129,EquityReturn,12399.646176096376
VBLAX,2022-01-28,USD,86355.785837651129,TotalReturn,-1549.9557720119842
VBLAX,2022-01-28,USD,86355.785837651129,FXReturn,0.0
VBLAX,2022-01-28,USD,86355.785837651129,EquityReturn,-1549.9557720120126
VBLAX,2022-01-31,USD,86355.785837651129,TotalReturn,-13132.815409122839
VBLAX,2022-01-31,USD,86355.785837651129,FXReturn,-9288.9720085328463
VBLAX,2022-01-31,USD,86355.785837651129,EquityReturn,-3843.8434005898848
VBLAX,2022-02-01,USD,86355.785837651129,TotalReturn,-4428.0775807770333
VBLAX,2022-02-01,USD,86355.785837651129,FXReturn,-3661.764812673091
VBLAX,2022-02-01,USD,86355.785837651129,EquityReturn,-766.31276810408463
VBLAX,2022-02-02,USD,86355.785837651129,TotalReturn,385.42759326454023
VBLAX,2022-02-02,USD,86355.785837651129,FXReturn,-3434.6107079673166
VBLAX,2022-02-02,USD,86355.785837651129,EquityReturn,3820.0383012319421
VBLAX,2022-02-03,USD,86355.785837651129,TotalReturn,-23295.888058941637
VBLAX,2022-02-03,USD,86355.785837651129,FXReturn,-13481.014690437925
VBLAX,2022-02-03,USD,86355.785837651129,EquityReturn,-9814.8733685037259
VBLAX,2022-02-04,USD,86355.785837651129,TotalReturn,-16625.74827635373
VBLAX,2022-02-04,USD,86355.785837651129,FXReturn,-782.03429251061652
VBLAX,2022-02-04,USD,86355.785837651129,EquityReturn,-15843.713983843098
VBLAX,2022-02-07,USD,86355.785837651129,TotalReturn,385.34165905717941
VBLAX,2022-02-07,USD,86355.785837651129,FXReturn,385.34165905710586
VBLAX,2022-02-07,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2022-02-08,USD,86355.785837651129,TotalReturn,-3347.668149915959
VBLAX,2022-02-08,USD,86355.785837651129,FXReturn,2704.9539518996171
VBLAX,2022-02-08,USD,86355.785837651129,EquityReturn,-6052.6221018153992
VBLAX,2022-02-09,USD,86355.785837651129,TotalReturn,2254.2334460796988
VBLAX,2022-02-09,USD,86355.785837651129,FXReturn,-769.95796830144991
VBLAX,2022-02-09,USD,86355.785837651129,EquityReturn,3024.1914143811282
VBLAX,2022-02-10,USD,86355.785837651129,TotalReturn,-16352.057309224494
VBLAX,2022-02-10,USD,86355.785837651129,FXReturn,-481.99952861125433
VBLAX,2022-02-10,USD,86355.785837651129,EquityReturn,-15870.057780613293
VBLAX,2022-02-11,USD,86355.785837651129,TotalReturn,19633.061171892612
VBLAX,2022-02-11,USD,86355.785837651129,FXReturn,7458.4856727083907
VBLAX,2022-02-11,USD,86355.785837651129,EquityReturn,12174.575499184237
VBLAX,2022-02-14,USD,86355.785837651129,TotalReturn,-9449.5651958893268
VBLAX,2022-02-14,USD,86355.785837651129,FXReturn,4300.1397583584876
VBLAX,2022-02-14,USD,86355.785837651129,EquityReturn,-13749.704954247836
VBLAX,2022-02-15,USD,86355.785837651129,TotalReturn,-14044.733553565413
VBLAX,2022-02-15,USD,86355.785837651129,FXReturn,-4919.4303653669822
VBLAX,2022-02-15,USD,86355.785837651129,EquityReturn,-9125.30318819837
VBLAX,2022-02-16,USD,86355.785837651129,TotalReturn,-97.754867237913885
VBLAX,2022-02-16,USD,86355.785837651129,FXReturn,-1616.3653629320936
VBLAX,2022-02-16,USD,86355.785837651129,EquityReturn,1518.6104956941756
VBLAX,2022-02-17,USD,86355.785837651129,TotalReturn,5038.2175763178948
VBLAX,2022-02-17,USD,86355.785837651129,FXReturn,1237.3467207874887
VBLAX,2022-02-17,USD,86355.785837651129,EquityReturn,3800.8708555303388
VBLAX,2022-02-18,USD,86355.785837651129,TotalReturn,10607.320376627391
VBLAX,2022-02-18,USD,86355.785837651129,FXReturn,3742.1841471523508
VBLAX,2022-02-18,USD,86355.785837651129,EquityReturn,6865.1362294750834
VBLAX,2022-02-22,USD,86355.785837651129,TotalReturn,-387.424710247171
VBLAX,2022-02-22,USD,86355.785837651129,FXReturn,-387.42471024713115
VBLAX,2022-02-22,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2022-02-23,USD,86355.785837651129,TotalReturn,-11429.896130973046
VBLAX,2022-02-23,USD,86355.785837651129,FXReturn,1551.343229183128
VBLAX,2022-02-23,USD,86355.785837651129,EquityReturn,-12981.239360156234
VBLAX,2022-02-24,USD,86355.785837651129,TotalReturn,10669.621163583452
VBLAX,2022-02-24,USD,86355.785837651129,FXReturn,11441.275044717062
VBLAX,2022-02-24,USD,86355.785837651129,EquityReturn,-771.65388113363076
VBLAX,2022-02-25,USD,86355.785837651129,TotalReturn,-4325.4258025089266
VBLAX,2022-02-25,USD,86355.785837651129,FXReturn,-7391.2209862367608
VBLAX,2022-02-25,USD,86355.785837651129,EquityReturn,3065.7951837278115
VBLAX,2022-02-28,USD,86355.785837651129,TotalReturn,24682.5342078112
VBLAX,2022-02-28,USD,86355.785837651129,FXReturn,4669.6058560960473
VBLAX,2022-02-28,USD,86355.785837651129,EquityReturn,20012.928351715193
VBLAX,2022-03-01,USD,86355.785837651129,TotalReturn,19419.408971160323
VBLAX,2022-03-01,USD,86355.785837651129,FXReturn,9329.30277046405
VBLAX,2022-03-01,USD,86355.785837651129,EquityReturn,10090.106200696309
VBLAX,2022-03-02,USD,86355.785837651129,TotalReturn,-31326.418199032374
VBLAX,2022-03-02,USD,86355.785837651129,FXReturn,510.53188948197084
VBLAX,2022-03-02,USD,86355.785837651129,EquityReturn,-31836.950088514495
VBLAX,2022-03-03,USD,86355.785837651129,TotalReturn,15054.796077118592
VBLAX,2022-03-03,USD,86355.785837651129,FXReturn,5688.6587845319464
VBLAX,2022-03-03,USD,86355.785837651129,EquityReturn,9366.1372925868291
VBLAX,2022-03-04,USD,86355.785837651129,TotalReturn,25992.188252656808
VBLAX,2022-03-04,USD,86355.785837651129,FXReturn,14136.643793890678
VBLAX,2022-03-04,USD,86355.785837651129,EquityReturn,11855.544458765971
VBLAX,2022-03-07,USD,86355.785837651129,TotalReturn,-4126.935564636372
VBLAX,2022-03-07,USD,86355.785837651129,FXReturn,7809.4520833987654
VBLAX,2022-03-07,USD,86355.785837651129,EquityReturn,-11936.38764803511
VBLAX,2022-03-08,USD,86355.785837651129,TotalReturn,-18390.440673837915
VBLAX,2022-03-08,USD,86355.785837651129,FXReturn,-4920.8713625243236
VBLAX,2022-03-08,USD,86355.785837651129,EquityReturn,-13469.569311313593
VBLAX,2022-03-09,USD,86355.785837651129,TotalReturn,-24079.89120743149
VBLAX,2022-03-09,USD,86355.785837651129,FXReturn,-17842.00148552423
VBLAX,2022-03-09,USD,86355.785837651129,EquityReturn,-6237.889721907085
VBLAX,2022-03-10,USD,86355.785837651129,TotalReturn,-4949.9015204270836
VBLAX,2022-03-10,USD,86355.785837651129,FXReturn,9202.9177919438462
VBLAX,2022-03-10,USD,86355.785837651129,EquityReturn,-14152.819312371097
VBLAX,2022-03-11,USD,86355.785837651129,TotalReturn,9002.1854132426379
VBLAX,2022-03-11,USD,86355.785837651129,FXReturn,7418.982812864082
VBLAX,2022-03-11,USD,86355.785837651129,EquityReturn,1583.2026003785734
VBLAX,2022-03-14,USD,86355.785837651129,TotalReturn,-26707.045968357641
VBLAX,2022-03-14,USD,86355.785837651129,FXReturn,-3024.1355091793107
VBLAX,2022-03-14,USD,86355.785837651129,EquityReturn,-23682.910459178391
VBLAX,2022-03-15,USD,86355.785837651129,TotalReturn,-390.49805484237629
VBLAX,2022-03-15,USD,86355.785837651129,FXReturn,-1179.0633533323539
VBLAX,2022-03-15,USD,86355.785837651129,EquityReturn,788.56529849008575
VBLAX,2022-03-16,USD,86355.785837651129,TotalReturn,4627.0312637656079
VBLAX,2022-03-16,USD,86355.785837651129,FXReturn,-7897.3756742548285
VBLAX,2022-03-16,USD,86355.785837651129,EquityReturn,12524.40693802048
VBLAX,2022-03-17,USD,86355.785837651129,TotalReturn,-3216.3747729955908
VBLAX,2022-03-17,USD,86355.785837651129,FXReturn,-5552.6301387901913
VBLAX,2022-03-17,USD,86355.785837651129,EquityReturn,2336.2553657944618
VBLAX,2022-03-18,USD,86355.785837651129,TotalReturn,13467.29879623791
VBLAX,2022-03-18,USD,86355.785837651129,FXReturn,3312.3895615978913
VBLAX,2022-03-18,USD,86355.785837651129,EquityReturn,10154.909234640176
VBLAX,2022-03-21,USD,86355.785837651129,TotalReturn,-16326.068754164304
VBLAX,2022-03-21,USD,86355.785837651129,FXReturn,4059.3537243078504
VBLAX,2022-03-21,USD,86355.785837651129,EquityReturn,-20385.422478472334
VBLAX,2022-03-22,USD,86355.785837651129,TotalReturn,-9880.7816105169077
VBLAX,2022-03-22,USD,86355.785837651129,FXReturn,-1266.347546726523
VBLAX,2022-03-22,USD,86355.785837651129,EquityReturn,-8614.43406379031
VBLAX,2022-03-23,USD,86355.785837651129,TotalReturn,18704.603436615067
VBLAX,2022-03-23,USD,86355.785837651129,FXReturn,2224.491635536544
VBLAX,2022-03-23,USD,86355.785837651129,EquityReturn,16480.111801078525
VBLAX,2022-03-24,USD,86355.785837651129,TotalReturn,-7065.4743209944145
VBLAX,2022-03-24,USD,86355.785837651129,FXReturn,787.90743943227551
VBLAX,2022-03-24,USD,86355.785837651129,EquityReturn,-7853.3817604267333
VBLAX,2022-03-25,USD,86355.785837651129,TotalReturn,-10326.47110816884
VBLAX,2022-03-25,USD,86355.785837651129,FXReturn,1469.6930623508081
VBLAX,2022-03-25,USD,86355.785837651129,EquityReturn,-11796.164170519576
VBLAX,2022-03-28,USD,86355.785837651129,TotalReturn,7370.8296360080985
VBLAX,2022-03-28,USD,86355.785837651129,FXReturn,291.19698398718032
VBLAX,2022-03-28,USD,86355.785837651129,EquityReturn,7079.63265202094
VBLAX,2022-03-29,USD,86355.785837651129,TotalReturn,549.5381672655443
VBLAX,2022-03-29,USD,86355.785837651129,FXReturn,-10356.921027385832
VBLAX,2022-03-29,USD,86355.785837651129,EquityReturn,10906.459194651377
VBLAX,2022-03-30,USD,86355.785837651129,TotalReturn,-639.51079050727594
VBLAX,2022-03-30,USD,86355.785837651129,FXReturn,-6832.1092729492248
VBLAX,2022-03-30,USD,86355.785837651129,EquityReturn,6192.5984824418229
VBLAX,2022-03-31,USD,86355.785837651129,TotalReturn,9603.8443839421925
VBLAX,2022-03-31,USD,86355.785837651129,FXReturn,8823.40348165893
VBLAX,2022-03-31,USD,86355.785837651129,EquityReturn,780.44090228331936
VBLAX,2022-04-01,USD,86355.785837651129,TotalReturn,4300.3684712445647
VBLAX,2022-04-01,USD,86355.785837651129,FXReturn,1175.2156317384008
VBLAX,2022-04-01,USD,86355.785837651129,EquityReturn,3125.15283950613
VBLAX,2022-04-04,USD,86355.785837651129,TotalReturn,5073.8152561360012
VBLAX,2022-04-04,USD,86355.785837651129,FXReturn,8222.6132812099277
VBLAX,2022-04-04,USD,86355.785837651129,EquityReturn,-3148.798025073952
VBLAX,2022-04-05,USD,86355.785837651129,TotalReturn,-13091.424532340257
VBLAX,2022-04-05,USD,86355.785837651129,FXReturn,6709.4985708540671
VBLAX,2022-04-05,USD,86355.785837651129,EquityReturn,-19800.923103194331
VBLAX,2022-04-06,USD,86355.785837651129,TotalReturn,-9315.61357590418
VBLAX,2022-04-06,USD,86355.785837651129,FXReturn,990.3188200332728
VBLAX,2022-04-06,USD,86355.785837651129,EquityReturn,-10305.932395937356
VBLAX,2022-04-07,USD,86355.785837651129,TotalReturn,-6463.8909433132521
VBLAX,2022-04-07,USD,86355.785837651129,FXReturn,1474.681021905596
VBLAX,2022-04-07,USD,86355.785837651129,EquityReturn,-7938.5719652188645
VBLAX,2022-04-08,USD,86355.785837651129,TotalReturn,-12508.57923574425
VBLAX,2022-04-08,USD,86355.785837651129,FXReturn,195.47164143875813
VBLAX,2022-04-08,USD,86355.785837651129,EquityReturn,-12704.050877182966
VBLAX,2022-04-11,USD,86355.785837651129,TotalReturn,-16545.514575360954
VBLAX,2022-04-11,USD,86355.785837651129,FXReturn,-675.6651151658715
VBLAX,2022-04-11,USD,86355.785837651129,EquityReturn,-15869.84946019509
VBLAX,2022-04-12,USD,86355.785837651129,TotalReturn,5443.6984539910036
VBLAX,2022-04-12,USD,86355.785837651129,FXReturn,5443.6984539910709
VBLAX,2022-04-12,USD,86355.785837651129,EquityReturn,0.0
VBLAX,2022-04-13,USD,86355.785837651129,TotalReturn,-4840.32342421599
VBLAX,2022-04-13,USD,86355.785837651129,FXReturn,-5633.6701016405241
VBLAX,2022-04-13,USD,86355.785837651129,EquityReturn,793.34667742443071
VBLAX,2022-04-14,USD,86355.785837651129,TotalReturn,-11207.606387004656
VBLAX,2022-04-14,USD,86355.785837651129,FXReturn,5541.9225923123813
VBLAX,2022-04-14,USD,86355.785837651129,EquityReturn,-16749.528979317132
